Altitude_yours,Latitude,Longitude,B_r_yours,B_phi_yours,B_theta_yours,B_magnitude_yours,Altitude_ref,B_r_ref,B_phi_ref,B_theta_ref,B_magnitude_ref,B_r_error_percent,B_phi_error_percent,B_theta_error_percent,B_magnitude_error_percent,angular_error_deg
400.0,-9.9,140.1,20817.08,2006.7,-29474.68,36140.48,400.0,20639.549568146096,2023.6554180096643,-29421.715549430766,35996.159982676145,0.8601468325059572,-0.8378609252725716,0.18001822660629574,0.40093170325200017,0.1864824044467786
400.0,-9.9,150.1,19700.61,3226.8,-28942.2,35159.31,400.0,19514.999934856354,3222.880789045328,-28895.62738795931,35016.84544874974,0.9511148642748515,0.12160583065912872,0.16117529277145007,0.40684576073184736,0.2087247337466188
400.0,-9.9,160.1,17992.15,4330.8,-28464.88,33951.77,400.0,17815.56643845695,4307.235193292216,-28418.603193670424,33816.61854787825,0.9911756786013581,0.5470982115042783,0.16283983422480158,0.3996598652535193,0.21128344715268021
400.0,-9.9,170.1,15859.09,5103.02,-28028.79,32606.2,400.0,15702.782036076247,5066.529151081326,-27979.813236007038,32482.565016222325,0.9954157394826243,0.7202336714254675,0.17504321268998096,0.38061952224502826,0.19977039610513486
400.0,-4.9,-179.9,8208.87,5102.09,-27874.85,29502.95,400.0,8140.956922733863,5064.107257184798,-27798.990347719457,29405.85360574795,0.8342149198270307,0.7500382769601361,0.2728863578556737,0.33019410201059707,0.0949311119644992
400.0,-4.9,-169.9,6292.29,5034.83,-27282.48,28447.78,400.0,6247.825913388545,5003.513729296308,-27210.438140733324,28363.328826037694,0.7116729439623535,0.6258855755772269,0.26475817439643057,0.2977477519661876,0.06429114891170516
400.0,-4.9,-159.9,4720.12,4859.49,-26630.65,27478.82,400.0,4689.844791299164,4838.507010943371,-26564.969159368517,27406.265354834915,0.6455482014458944,0.4336666043713716,0.2472460639327398,0.26473743950773115,0.04208361005887066
400.0,-4.9,-149.9,3331.75,4718.96,-25970.6,26605.29,400.0,3308.514969431622,4707.185945511437,-25912.08184672771,26543.169676210287,0.7022797473505064,0.25012936868980096,0.22583346879818142,0.2340350626827726,0.03371461240596045
400.0,-4.9,-139.9,1987.82,4544.02,-25368.11,25848.42,400.0,1967.2691856001204,4539.965947698906,-25316.29383894483,25795.274229879265,1.0446366237170766,0.08929697596407955,0.20467514473014367,0.20602909527968036,0.038416825177236144
400.0,-4.9,-129.9,720.56,4254.43,-24840.78,25212.77,400.0,699.7398453246317,4256.819416503326,-24795.376064103366,25167.852938941072,2.9754136218595817,-0.05613149794566574,0.1831145282057845,0.17846997583743013,0.049999677637527225
400.0,-4.9,-119.9,-456.95,3899.13,-24370.75,24684.92,400.0,-479.7914280659299,3907.2154558993097,-24331.824193812798,24648.208880806687,-4.7606994893604435,-0.20693652527151554,0.1599789883287938,0.14894031193437937,0.06379588656338235
400.0,-4.9,-109.9,-1702.02,3465.98,-23908.97,24218.77,400.0,-1727.7933348310971,3479.9895339956156,-23876.71500176399,24190.765102411853,-1.4916908354445444,-0.40257402669628933,0.13508976521111724,0.11576689480298893,0.07910389826422982
400.0,-4.9,-99.9,-3090.97,2678.21,-23362.18,23717.46,400.0,-3120.360740919779,2701.530450047307,-23336.733100892146,23698.903555824716,-0.9419020222359187,-0.8632310639659349,0.10904225110617992,0.07830085527616024,0.09995101308109623
400.0,-4.9,-89.9,-4263.96,1176.82,-22660.02,23087.72,400.0,-4303.835843688845,1217.1885902916856,-22640.62613277068,23078.182396316566,-0.9265186948828161,-3.3165436000358657,0.08565958872156644,0.04132736070652286,0.14694951066468792
400.0,-4.9,-79.9,-4501.84,-1051.84,-21848.39,22332.15,400.0,-4569.987150926458,-991.0615061687131,-21833.190739321835,22328.349767240998,-1.4911891144517164,6.132666181965523,0.06961538906354209,0.01701976544894219,0.23731730976946216
400.0,-4.9,-69.9,-3248.66,-3529.07,-21044.54,21584.27,400.0,-3363.953639945647,-3458.18938348595,-21032.278241118558,21578.507499722673,-3.4273254713317027,2.049645310130481,0.058299717894901175,0.026704813933037534,0.3604553537821062
400.0,-4.9,-59.9,-497.08,-5581.6,-20304.82,21063.88,400.0,-664.5879823824018,-5521.9983463044355,-20296.678777197438,21044.93555009501,-25.204786547888297,1.07934935792679,0.0401111082849098,0.09001904453399036,0.48159551106025816
400.0,-4.9,-49.9,3239.49,-6685.2,-19624.16,20983.18,400.0,3036.0036926523403,-6658.2955559287775,-19621.877306365303,20942.02204081433,6.7024393889945495,0.40407404335281666,0.011633411008827635,0.19653288066194408,0.5496601865245935
400.0,-4.9,-39.9,7145.01,-6679.3,-19056.54,21419.99,400.0,6937.422847484339,-6692.133013264267,-19058.50147102142,21357.409916769982,2.9922805208700294,-0.19176267475304057,-0.010291842852396128,0.2930134481376458,0.531354022631843
400.0,-4.9,-29.9,10489.99,-5838.51,-18744.27,22259.28,400.0,10305.1739581942,-5879.028869666127,-18745.145103914616,22184.229888049435,1.7934296165747148,-0.6892102516317153,-0.00466842966413055,0.3383038867217723,0.4478237322300074
400.0,-4.9,-19.9,12967.46,-4610.08,-18809.05,23306.4,400.0,12813.58520116529,-4660.964990425484,-18804.267124393453,23227.419624982853,1.2008723274475583,-1.0917265100684397,0.025435054580467818,0.3400307752316974,0.34870908571541204
400.0,-4.9,-9.9,14588.19,-3306.73,-19231.17,24363.65,400.0,14462.673179620815,-3357.2173138502803,-19220.672800701228,24287.323576395884,0.8678673632482392,-1.5038440806912825,0.05461410954556863,0.3142644489584562,0.26425759618354433
400.0,-4.9,0.1,15430.9,-2090.26,-19855.64,25233.47,400.0,15330.266689574848,-2134.169001511989,-19841.607606106663,25164.680536323376,0.6564354845410879,-2.0574285110916977,0.07072206129616918,0.2733571903578607,0.19716230769089751
400.0,-4.9,10.1,15529.75,-1050.05,-20576.63,25800.65,400.0,15450.871913415935,-1082.67122115866,-20556.361144163948,25738.407164142925,0.5105089669119309,-3.0130311512066705,0.09860138034112954,0.24182862389320134,0.13746963606058762
400.0,-4.9,20.1,14893.09,-361.22,-21476.15,26137.32,400.0,14831.532281046058,-377.1787722716799,-21440.362960133476,26073.085308268124,0.4150462527233909,-4.231089723200242,0.16691433784525192,0.24636398405640864,0.0759772877696621
400.0,-4.9,30.1,13819.08,-351.85,-22689.81,26569.12,400.0,13762.769840674293,-345.32855881479554,-22630.141117121162,26488.79711277439,0.4091484488775563,1.8884743293710669,0.2636699549067144,0.3032334268847243,0.038733477906628504
400.0,-4.9,40.1,13037.9,-1094.67,-24218.27,27526.53,400.0,12967.202676116061,-1068.7837579237807,-24133.32266763532,27417.292115467455,0.5452010402687212,2.4220280186991188,0.3519918642558187,0.3984269638025898,0.06434365972670904
400.0,-4.9,50.1,13133.56,-2102.27,-25943.32,29154.17,400.0,13036.448938685659,-2072.886785964591,-25836.776681082883,29013.529427260884,0.7449195848584498,1.4175021151353309,0.412370785381773,0.4847413448670918,0.08507365977303327
400.0,-4.9,60.1,14018.14,-2763.12,-27711.37,31177.92,400.0,13900.4305871368,-2746.6505987791834,-27589.053580790725,31014.866395058416,0.8468040765019601,0.5996176298556772,0.44335126919481627,0.5257272524235719,0.09211563610783213
400.0,-4.9,70.1,15218.74,-2841.85,-29347.71,33180.93,400.0,15097.040319558373,-2844.3819446657444,-29217.112167838277,33009.85880741623,0.806116151680164,-0.08901563555811573,0.44699089838687805,0.5182427273676603,0.08839518252078549
400.0,-4.9,80.1,16315.73,-2354.58,-30678.47,34826.94,400.0,16206.564090997903,-2372.3004712339853,-30547.027488528704,34661.23796903925,0.673590703057991,-0.7469741480415331,0.43029558774796695,0.47806149078912197,0.07469876615890317
400.0,-4.9,90.1,16877.18,-1395.29,-31589.51,35842.47,400.0,16790.74820555358,-1418.4737889305584,-31461.514476108645,35689.88913295441,0.514758445474351,-1.634417858932562,0.4068320486877744,0.4275184674213568,0.05331511944692678
400.0,-4.9,100.1,16578.45,-389.62,-32054.01,36089.55,400.0,16515.42916142204,-406.0634504487373,-31930.088193033756,35950.72766894508,0.3815876533512745,-4.049478087861826,0.38810355366722177,0.3861460951034916,0.028637136809469166
400.0,-4.9,110.1,15796.19,105.36,-32094.78,35771.57,400.0,15746.251781077537,107.1804559421995,-31975.39937639456,35642.419924622925,0.3171435311511708,-1.6984961728295322,0.37335146998530344,0.362349345667894,0.013200685446126481
400.0,-4.9,120.1,15333.75,221.41,-31755.22,35264.24,400.0,15275.860860203118,245.70055948825882,-31643.863287101693,35138.95811656915,0.37895828147856103,-9.886245085827564,0.3519061875851883,0.35653272079166937,0.04133509557634925
400.0,-4.9,130.1,15278.3,657.68,-31139.06,34691.5,400.0,15191.79477534902,692.6584694626912,-31039.732033627384,34564.944220568825,0.5694207032821845,-5.0498869218800895,0.3200026542271968,0.36613911083896616,0.08366403337930528
400.0,-4.9,140.1,14978.22,1659.9,-30409.33,33938.62,400.0,14862.067281734498,1683.671677357207,-30321.47042343224,33809.87079009641,0.7815381000747638,-1.4118950670073882,0.2897602765987983,0.380803614136581,0.12197517826440633
400.0,-4.9,150.1,14014.23,2891.13,-29691.98,32960.14,400.0,13887.537335486637,2891.120782996247,-29610.96065243615,32833.38641362675,0.912275959752969,0.0003188038288646047,0.27361269536245986,0.38605090798871133,0.1409392914552036
400.0,-4.9,160.1,12416.06,4012.06,-29032.44,31829.82,400.0,12299.086179273694,3990.6055497130938,-28954.12220435986,31710.150521932355,0.9510773322609004,0.5376239274876132,0.270489276405502,0.37738539899037965,0.1391696632053104
400.0,-4.9,170.1,10370.05,4795.62,-28436.48,30645.87,400.0,10274.979603545637,4760.816498465973,-28359.15887682255,30536.575966964727,0.9252611695847679,0.7310406008137651,0.27264956451386313,0.35791187968654153,0.12257742883825308
400.0,0.1,-179.9,2934.73,4777.85,-27685.01,28247.13,400.0,2932.6498361294152,4744.338071376522,-27603.555342425247,28161.417690506918,0.07093120511551546,0.7063562528493121,0.2950875587013972,0.3043607762757492,0.04142842305139478
400.0,0.1,-169.9,1153.59,4698.83,-27038.99,27468.47,400.0,1172.8237800784575,4673.116252346122,-26965.132465550803,27392.18684245128,-1.6399548171824172,0.5502484052471148,0.2739001358274604,0.2784850949924931,0.0539536459128915
400.0,0.1,-159.9,-234.75,4515.75,-26401.04,26785.48,400.0,-205.0977606485938,4500.902142960697,-26335.602193644336,26718.235871662928,14.45761243693496,0.32988624430602975,0.24847659026174623,0.2516787734791658,0.06280290168195479
400.0,0.1,-149.9,-1426.22,4399.49,-25801.16,26212.39,400.0,-1393.4515243452313,4393.369198505441,-25743.642886018974,26152.983560350276,2.3516049953848457,0.13931907877537122,0.22342259110602838,0.22714976099242296,0.06528871797116331
400.0,0.1,-139.9,-2605.24,4268.94,-25287.32,25777.12,400.0,-2572.9353878703105,4269.831913839318,-25236.54192146463,25724.200847381788,1.2555547365077333,-0.02088873420116652,0.2012085439177358,0.2057173823675745,0.06382558538374244
400.0,0.1,-129.9,-3751.61,4019.72,-24869.94,25470.51,400.0,-3722.3133849103447,4026.626496872068,-24825.05530908092,25423.46768203979,0.7870539651072688,-0.17152067313502248,0.18080399161350938,0.1850350178368479,0.05991415836585767
400.0,0.1,-119.9,-4849.6,3683.78,-24513.95,25259.11,400.0,-4824.973494225268,3696.2558201790052,-24474.699157594878,25218.11997677382,0.5103967058929207,-0.3375258852727583,0.16037313534431258,0.16254194707587707,0.0566459159882074
400.0,0.1,-109.9,-6036.27,3227.09,-24140.76,25092.37,400.0,-6017.37197914645,3245.6911984799153,-24107.158857799273,25057.90065201945,0.3140577135507425,-0.5731043818532969,0.1393824232831742,0.1375588021487832,0.05799227121928646
400.0,0.1,-99.9,-7327.51,2368.51,-23647.48,24869.77,400.0,-7315.696653614958,2396.640160285628,-23619.413326655536,24842.30237882552,0.16147944542238987,-1.1737331599365075,0.11882883353748984,0.11056793672189205,0.07157070543613112
400.0,0.1,-89.9,-8315.7,800.37,-22994.02,24464.6,400.0,-8318.140756818226,844.8315851489888,-22969.83858016711,24444.195434835634,-0.029342576539407694,-5.262774963740002,0.10527466158934722,0.08347407145700483,0.10867377418245487
400.0,0.1,-79.9,-8324.65,-1427.1,-22278.4,23825.69,400.0,-8357.712775237691,-1364.0021734784589,-22254.058428511944,23810.816477018354,-0.39559597376509525,4.625932989580937,0.10938037017495675,0.06246540514895976,0.177517972405608
400.0,0.1,-69.9,-6882.96,-3842.42,-21660.48,23050.29,400.0,-6963.636031522159,-3770.425623087423,-21631.837644201336,23035.727382130433,-1.158533144997303,1.9094495982558142,0.13240833381689857,0.06321753000456228,0.2757657591686444
400.0,0.1,-59.9,-3992.29,-5829.01,-21216.88,22362.28,400.0,-4126.089488473734,-5767.951508462662,-21182.759150282403,22338.378730108034,-3.2427674883810353,1.0585819150482476,0.16107840095582027,0.10699643953905452,0.38215811171645414
400.0,0.1,-49.9,-115.53,-6875.0,-20934.0,22034.32,400.0,-288.28388327708865,-6846.304081705803,-20895.788975415224,21990.656745118446,-59.92491890746577,0.4191446647962435,0.18286471321917086,0.1985536648024242,0.4524889353818357
400.0,0.1,-39.9,3929.82,-6779.92,-20811.46,22237.98,400.0,3749.947277637817,-6792.519753084896,-20769.849110239284,22171.76270040836,4.796673367511699,-0.18549453726908896,0.20034276387786487,0.29865599991479785,0.4458825337161057
400.0,0.1,-29.9,7337.02,-5793.17,-20906.98,22901.85,400.0,7180.208076015826,-5836.465721712647,-20860.21362822109,22820.34690250414,2.1839467926838503,-0.741814032276063,0.2241893233329227,0.3571510014464927,0.3718210775089274
400.0,0.1,-19.9,9717.73,-4392.7,-21288.56,23810.35,400.0,9596.01156378252,-4448.475837742944,-21234.25140242592,23722.685510554194,1.2684273607680072,-1.2538190557250262,0.2557594169195675,0.369538640162819,0.2768759459360414
400.0,0.1,-9.9,11088.68,-2966.74,-21938.52,24760.03,400.0,10999.998837366702,-3021.842827204015,-21876.96550845913,24672.517673571612,0.8061924727850948,-1.8234842232016293,0.28136668002274196,0.3546955668903093,0.19438460927188697
400.0,0.1,0.1,11650.47,-1714.79,-22714.2,25585.32,400.0,11588.277061499535,-1762.709561921474,-22648.14118753174,25501.63934934649,0.5366883978558958,-2.7185171599817295,0.2916743229445623,0.32813831890244655,0.13317091555598995
400.0,0.1,10.1,11542.76,-655.92,-23486.45,26177.84,400.0,11502.88419505647,-695.1335560190332,-23415.779698621733,26097.85995747485,0.3466591879684242,-5.64115423280754,0.3018063130412341,0.3064620725817067,0.09108531870554527
400.0,0.1,20.1,10724.91,123.18,-24300.22,26561.99,400.0,10707.284822418567,95.54971382842587,-24219.21632222931,26480.663082316245,0.16460921581659577,28.917183594279045,0.3344603586382093,0.30711813156244805,0.06902543025019926
400.0,0.1,30.1,9380.21,279.75,-25302.42,26986.64,400.0,9378.184135326863,271.0081834693551,-25204.39135584314,26893.960785464536,0.021601886291665387,3.2256651510427115,0.38893478034386614,0.3446097630422425,0.07052439326275249
400.0,0.1,40.1,8207.94,-331.07,-26562.09,27803.32,400.0,8203.627220918082,-321.0354632249291,-26444.324327234444,27689.435755760707,0.052571612114712854,3.12567860082184,0.4453343988232343,0.4112913142897799,0.06591156022960498
400.0,0.1,50.1,7828.78,-1263.99,-28031.08,29131.24,400.0,7809.592981086497,-1249.1198533623156,-27894.65245812878,28994.166287342865,0.245685261190566,1.190449947429606,0.48908134659861696,0.47276307688479696,0.04009491171222872
400.0,0.1,60.1,8202.4,-1928.81,-29591.64,30767.92,400.0,8172.648846250433,-1923.747503692875,-29440.325616194546,30614.143234943615,0.364033183234298,0.2631580442551273,0.5139698037925841,0.5023062833287452,0.02360356525328977
400.0,0.1,70.1,8924.61,-2107.7,-31074.72,32399.53,400.0,8897.159862254122,-2116.811213191234,-30915.542335510563,32239.89921239742,0.30852697007653473,-0.4304216235465971,0.5148790946701316,0.49513426376095687,0.04667976270758594
400.0,0.1,80.1,9661.65,-1810.48,-32283.02,33746.39,400.0,9647.792188983478,-1829.9120270653534,-32124.547025384578,33591.8888086805,0.143637121789849,-1.0619104513191662,0.4933080441265006,0.459936004788075,0.0724656269932795
400.0,0.1,90.1,10043.04,-1091.88,-33050.22,34559.68,400.0,10049.356083054074,-1113.7185922910926,-32898.48386533281,34417.14932158667,-0.0628506244765615,-1.9608716638344965,0.4612253114408213,0.41412691411932806,0.09432908554375068
400.0,0.1,100.1,9745.72,-324.85,-33310.42,34708.34,400.0,9772.368703344662,-338.5109452172502,-33167.14418165005,34578.50825152099,-0.27269441169920405,-4.035599265034938,0.43198117258830704,0.37546948970332955,0.11179505881731108
400.0,0.1,110.1,9100.62,-34.1,-33116.35,34344.07,400.0,9137.625498190251,-27.829244678907116,-32981.37182568229,34223.79087295774,-0.40497937016109353,22.53296987914925,0.409255791515021,0.35144887218586907,0.1200601150032602
400.0,0.1,120.1,8865.98,-76.04,-32576.83,33761.83,400.0,8890.773507698812,-44.904318949042704,-32450.845524279997,33646.771690665104,-0.27886783616006955,69.3378315931926,0.3882317199585501,0.3419594319261819,0.11040013925424985
400.0,0.1,130.1,9087.29,265.16,-31802.15,33076.07,400.0,9077.144736106491,308.2031719329955,-31686.2093254153,32962.1814686081,0.11176712709178886,-13.965843265997663,0.3659026341522829,0.34551272494014024,0.08552161641956472
400.0,0.1,140.1,9055.54,1239.88,-30907.16,32230.31,400.0,9010.08420875734,1270.6783382034037,-30800.60018072757,32116.556670681763,0.5044990722559517,-2.4237714044097842,0.34596669755514853,0.3541890573284298,0.06736149968712615
400.0,0.1,150.1,8313.63,2485.04,-29997.21,31226.99,400.0,8254.744286876214,2490.2552416731974,-29898.048163624644,31116.482102011712,0.7133559935636632,-0.20942598918869404,0.3316665885099481,0.3551426463505807,0.061439960352368726
400.0,0.1,160.1,6892.35,3636.88,-29139.82,30163.9,400.0,6842.195796789294,3619.5729321668814,-29046.53631587151,30060.243237241422,0.7330132708894597,0.4781522062813559,0.3211525226762276,0.34483008650495384,0.052914623975581186
400.0,0.1,170.1,4983.25,4455.47,-28370.01,29146.89,400.0,4954.630562746953,4424.549384824384,-28282.29783127483,29051.908231456826,0.5776300955359214,0.6988421302668639,0.31013098457712474,0.3269381404706806,0.0415906843627805
400.0,5.1,-179.9,-2050.91,4444.39,-27106.38,27544.77,400.0,-1992.8485074025184,4417.414092512472,-27035.66910227913,27466.568701716544,2.913492540040531,0.6106719207794556,0.2615466902385966,0.2847144801111231,0.11376088470600047
400.0,5.1,-169.9,-3700.68,4394.47,-26412.97,27030.56,400.0,-3624.7741834820904,4375.269884655231,-26353.357642661686,26958.88412911121,2.094084008427569,0.4388327086314593,0.2262040311774663,0.26587105959401264,0.14310612867197867
400.0,5.1,-159.9,-4948.46,4235.57,-25812.54,26621.69,400.0,-4865.658046525657,4226.719571705568,-25762.596597744938,26556.565478647608,1.7017626944307882,0.2093923702361933,0.19386012611568348,0.24522945711768748,0.15519868030138972
400.0,5.1,-149.9,-6006.0,4160.83,-25304.72,26338.44,400.0,-5922.981307555203,4159.744026222414,-25262.547485012725,26278.917088911105,1.4016369144859635,0.026106745288664725,0.16693690536275355,0.22650442895917836,0.15596797192174114
400.0,5.1,-139.9,-7090.33,4084.77,-24909.08,26218.71,400.0,-7009.758636324974,4089.6829381670545,-24872.901337486812,26163.39893092296,1.1494170891633932,-0.12013005021011436,0.14545413107341768,0.21140628258229785,0.1510279845862454
400.0,5.1,-129.9,-8194.18,3880.12,-24624.72,26240.75,400.0,-8117.968213505673,3890.4376736813324,-24593.240661433316,26189.012952753,0.9388037066656131,-0.26520598829101394,0.1279999614530291,0.19755249020013432,0.14213819355129234
400.0,5.1,-119.9,-9287.68,3552.63,-24396.72,26345.44,400.0,-9217.397871040723,3568.3937233207457,-24369.345825750985,26297.506977900925,0.7624942520935368,-0.4417596415363016,0.11233036144979455,0.18227211476492658,0.13132971773010763
400.0,5.1,-109.9,-10463.3,3048.71,-24117.61,26465.72,400.0,-10400.477891012411,3070.9276890717706,-24094.2594015316,26422.223096121936,0.6040309844019348,-0.7234846053469323,0.0969135347937578,0.16462242302559946,0.12050792550137009
400.0,5.1,-99.9,-11672.05,2100.84,-23684.35,26487.7,400.0,-11619.05033891994,2132.7515665542987,-23664.520121497575,26449.205519330048,0.456144517272017,-1.4962627178305317,0.08379581922901304,0.14554116055327262,0.1132697348091155
400.0,5.1,-89.9,-12480.65,465.26,-23092.88,26253.84,400.0,-12444.85609776962,512.2074694434773,-23073.976767156862,26221.08318962514,0.2876200572282625,-9.165713552456895,0.08192446856427933,0.12492546603803448,0.11492134724647321
400.0,5.1,-79.9,-12279.74,-1744.79,-22482.08,25676.45,400.0,-12275.355984176622,-1682.1122316428177,-22458.463833777623,25649.4924681016,0.03571396079290146,3.7261347476183935,0.10515486008824748,0.10509966983529065,0.13723994436537731
400.0,5.1,-69.9,-10697.98,-4067.52,-22043.33,24837.47,400.0,-10738.698823899278,-3998.6428207002464,-22008.560738018365,24813.01155839405,-0.37917837688731537,1.7225139225536468,0.15798062579156052,0.09857103217153591,0.19327473379586882
400.0,5.1,-59.9,-7766.34,-5944.72,-21884.07,23970.15,400.0,-7856.128479005856,-5887.775409980448,-21834.486110195336,23940.121922273713,-1.1429100128110206,0.9671664772237208,0.22708979526434334,0.1254299281506618,0.27124854591997477
400.0,5.1,-49.9,-3914.12,-6894.79,-21998.95,23384.01,400.0,-4039.377471136405,-6870.004161034392,-21934.96545504992,23337.871304838143,-3.100910277176104,0.360783463657694,0.29170114300475597,0.19769881562544303,0.33149928676203844
400.0,5.1,-39.9,65.64,-6707.56,-22328.56,23314.38,400.0,-64.08879824548312,-6724.112607320263,-22253.228629566776,23247.020931073173,-202.42039451040293,-0.2461679077510181,0.3385188355685873,0.2897535521929693,0.33239559638320504
400.0,5.1,-29.9,3355.29,-5612.89,-22822.42,23740.8,400.0,3251.731216163412,-5661.130608798532,-22738.56440794613,23657.228641714606,3.184727671273307,-0.8521373579255757,0.3687813819264843,0.35325929148789853,0.2767122844072852
400.0,5.1,-19.9,5528.58,-4090.78,-23472.51,24459.32,400.0,5464.930258035396,-4152.523036079214,-23381.302132062254,24367.892803464525,1.164694496714136,-1.4868800375761682,0.39008891558983494,0.37519533294432383,0.20757894360227244
400.0,5.1,-9.9,6593.7,-2578.25,-24263.62,25275.43,400.0,6568.29325904214,-2638.832057200141,-24166.31827332048,25181.676867323768,0.3868088703695495,-2.2957905576007023,0.402633639013761,0.37230694830290934,0.16047861849996597
400.0,5.1,0.1,6837.35,-1318.03,-25098.39,26046.42,400.0,6841.218090191534,-1370.2142410792678,-24997.495580058086,25952.929262398182,-0.05654095718830929,-3.8084731215582917,0.40361811293769007,0.36023192856796366,0.14244669900000373
400.0,5.1,10.1,6505.29,-283.81,-25861.3,26668.45,400.0,6532.017490139768,-327.9390071782009,-25758.023871400874,26575.37563692333,-0.40917664687997995,-13.456467883438256,0.4009474061936598,0.35022783628071974,0.14699743327850906
400.0,5.1,20.1,5544.16,524.65,-26562.02,27139.53,400.0,5594.9793195576885,489.1689647751791,-26454.002363573425,27043.618857584977,-0.9083021876425132,7.25332917249316,0.40832247212358774,0.3546535059531098,0.16801293842181672
400.0,5.1,30.1,4034.14,780.11,-27335.31,27642.4,400.0,4105.583757902945,760.6340801651313,-27218.2459495533,27536.65365957599,-1.7401607692309535,2.560484777468891,0.4300940283355116,0.38402030156354106,0.1858197616319925
400.0,5.1,40.1,2610.03,285.53,-28303.61,28425.13,400.0,2686.3323706885176,283.4392237849729,-28174.14241722371,28303.339385051248,-2.840392034920116,0.7376453361349874,0.4595262594297946,0.4303047541205639,0.17788519561449864
400.0,5.1,50.1,1893.96,-563.77,-29485.86,29552.0,400.0,1963.5225863619753,-560.9077379420992,-29342.872568124236,29413.843832229995,-3.542744394443722,0.5102910629120738,0.4872986840119223,0.4696977673438965,0.15307824833777559
400.0,5.1,60.1,1875.63,-1210.69,-30800.65,30881.45,400.0,1942.6317123841084,-1215.5191730729337,-30646.018122326128,30731.575481644442,-3.449017740057375,-0.3972930398724232,0.5045741246273742,0.4876890169365916,0.14360703832034838
400.0,5.1,70.1,2206.25,-1463.49,-32094.57,32203.58,400.0,2280.785832087299,-1478.0981902221602,-31933.987583975235,32049.435584504023,-3.267989086861614,-0.9883098645810882,0.5028573885503311,0.4809582842404508,0.15745170685594917
400.0,5.1,80.1,2636.77,-1341.06,-33167.91,33299.57,400.0,2725.1450435973934,-1360.9149467454924,-33009.365093818305,33149.61068999014,-3.242948253526051,-1.4589410449913747,0.48030280416204935,0.45237125531353223,0.17965956500841723
400.0,5.1,90.1,2885.47,-871.36,-33819.79,33953.84,400.0,2990.107896147475,-889.9986328070906,-33669.572581553766,33813.79837612922,-3.4994689082053902,-2.0942316223906605,0.4461518425349209,0.4141552579009839,0.2018510402555664
400.0,5.1,100.1,2663.77,-359.86,-33941.75,34048.02,400.0,2783.4207980145807,-368.52406421389173,-33802.114356479135,33918.52261365783,-4.298695982293724,-2.351017221188326,0.41309736440821276,0.3817895838718666,0.22060448777782954
400.0,5.1,110.1,2246.23,-268.81,-33591.98,33668.07,400.0,2371.1421648757673,-256.58575218374494,-33462.27481911026,33547.16064712386,-5.2680166852126264,4.764195873004316,0.3876161486058638,0.360416054723555,0.22845534501826653
400.0,5.1,120.1,2305.74,-446.69,-32921.09,33004.76,400.0,2413.554510353152,-408.8270710099656,-32799.50755940743,32890.72940948653,-4.46704269121218,9.261355637849002,0.3706837377736637,0.34669523163747284,0.21182224795345062
400.0,5.1,130.1,2848.06,-193.37,-32037.43,32164.36,400.0,2916.1081400662556,-143.19239444051254,-31922.33429377135,32055.570771859246,-2.3335259461505964,35.04208848210378,0.36054915398560944,0.3393769804163278,0.16510210189293495
400.0,5.1,140.1,3145.77,743.1,-31007.65,31175.67,400.0,3174.076350250509,780.9634301680395,-30898.79469070021,31071.211400499385,-0.8917980264802138,-4.848297462519139,0.35229629631007175,0.33619094587002124,0.10369292296997976
400.0,5.1,150.1,2711.46,1998.05,-29919.57,30108.55,400.0,2722.4470698181212,2010.0699875362498,-29818.21888027935,30009.63639558139,-0.40357331240438826,-0.5979885083992893,0.3398966253738237,0.32960614089004053,0.05230516590504014
400.0,5.1,160.1,1552.26,3192.73,-28867.8,29085.27,400.0,1568.5177203074077,3181.989270155963,-28775.536693099482,28993.392618495353,-1.0365021763491071,0.33754764495201006,0.3206310550678351,0.3168907575377635,0.0418916930964724
400.0,5.1,170.1,-152.75,4070.5,-27920.1,28215.67,400.0,-118.08591250597449,4046.0405517315144,-27838.169187147887,28130.90919471424,29.354972797683804,0.604528005979034,0.2943110673022878,0.30130844580623833,0.07409365478885957
400.0,10.1,-179.9,-6652.57,4092.64,-26272.79,27409.23,400.0,-6545.906707525663,4074.3267388486765,-26224.078390095434,27334.06885936298,1.6294655154756341,0.4494794434797415,0.18575146542791335,0.2749723834520727,0.19226153037083454
400.0,10.1,-169.9,-8166.74,4118.86,-25531.09,27120.05,400.0,-8047.130374680496,4106.97135189339,-25496.466505005905,27049.830409695114,1.4863637066928062,0.2894748243405293,0.1357972289505195,0.25959345859601834,0.21897909970813131
400.0,10.1,-159.9,-9320.23,4022.08,-24971.38,26955.77,400.0,-9196.778669958925,4018.901388825274,-24947.380812104537,26890.595301359073,1.3423322934184068,0.07909154435996595,0.09619922859324696,0.2423698616952266,0.2289916083234861
400.0,10.1,-149.9,-10315.29,4007.55,-24561.09,26939.06,400.0,-10193.287718316635,4010.7085874609484,-24544.626473589426,26878.013070350728,1.196888433396582,-0.07875385089864592,0.06707588900686547,0.22712590208766206,0.2277354866887573
400.0,10.1,-139.9,-11382.74,3994.14,-24284.33,27115.47,400.0,-11263.899734899465,4002.101281767577,-24273.23731182989,27057.019449743624,1.0550543585923988,-0.19892754348437733,0.04569925316350923,0.21602730620401306,0.2207761166380609
